a,b,c,d,e,f
-1.74025487387209,53.9537944921947,6.86190284039959,96.0,6.5,2597.0
-1.89374129605222,54.6688664174762,6.82800459859795,88.0,5.8,2510.0
-2.1115262127874197,55.1796340758469,6.842608740672341,79.9,5.3,2824.0
-1.96215824816848,55.2680649328016,6.85196830958743,81.4,5.2,2870.0
-1.87112869921379,54.5583987132568,6.91519412095511,95.3,5.9,2521.0
-1.64744294505874,54.30780899160621,6.963013875476349,96.0,6.2,2657.0
-1.83892933371703,54.544566101491,6.957998592531379,95.3,6.0,2672.0
-2.0269490923866798,54.969235841785,6.93839982569871,79.6,5.5,2902.0
-1.99962249867144,54.713222073038104,6.858380205867769,88.0,5.8,2549.0
-1.90595104532516,54.504563232604596,6.8814187497270405,87.6,6.0,2589.0
-2.02001500569807,54.2751563375555,6.87642304074628,94.7,6.2,2591.0
-2.02554236912341,54.2425298555435,6.826445428063481,94.6,6.3,2548.0
-1.96245865591851,54.6439267904072,6.9007814221039805,86.9,5.9,2610.0
-2.15686961040038,54.396442923644294,6.77939301834174,95.1,6.1,2516.0
-2.11202311959231,54.6071962096258,6.84709003523038,94.6,5.9,2526.0
-2.03896741961696,54.4464877726051,6.753106026000769,81.0,6.1,2888.0
-2.0473800576005,55.518751012352894,6.86059600168018,79.7,5.0,2821.0
-2.09553888342827,54.60686809178989,6.8282554889705995,94.7,5.9,2512.0
-1.9575793294269,54.6686049701933,6.87428063398594,96.4,5.8,2616.0
-2.1417974741371997,54.557350018769505,6.74770072944695,87.8,5.9,1663.0
-1.91023217443768,54.6103971753235,6.794284523886679,89.0,5.9,2339.0
-2.0385176982775,54.38919103340201,6.79974900890376,89.0,6.1,2441.0
-2.07375956009941,54.4947836655981,6.81278966440295,88.3,6.0,2464.0
-1.91477836425996,54.7538475252045,6.881490778789201,87.7,5.7,2500.0
-2.17726709025174,54.479610846514795,6.88664662655004,94.1,6.0,2595.0
-1.8288388040462398,54.525684751015994,6.942259586443059,97.0,6.0,2669.0
-1.9174477815010198,54.6189346844287,6.95923913184771,87.3,5.9,2545.0
-1.7113378654564597,54.5728108531842,6.925574194835839,88.0,5.9,2546.0
-1.8360704971208,54.648453201929996,6.9636853257698705,87.8,5.9,2486.0
-2.12105156831032,54.7050598521639,6.902959478235981,96.1,5.8,2478.0
-1.8916076342451,54.5557631754,6.9452719491037,88.2,5.9,2659.0
-1.9448431472116101,54.659523075942296,6.937402670773901,87.0,5.8,2560.0
-2.00025733057176,53.985483063358004,6.86784520131254,94.5,6.5,2602.0
-2.22954541183442,54.390276390298006,6.794336884276349,85.5,6.1,1580.0
-1.98697325016657,55.071879896563,6.80368813843451,81.1,5.4,2749.0
-2.0468729919391997,55.440889979286794,6.83012152855903,81.1,5.1,2879.0
-2.102730945286,55.6601764583813,6.7999350179934,78.4,4.8,2791.0
-1.9802895162454,54.382097363622506,6.833648866412849,94.2,6.1,2513.0
-1.7527710436133603,54.4460833526996,6.879012227611611,97.0,6.1,2661.0
-1.98722054261053,54.5576582554012,6.908333291979471,97.0,5.9,2671.0
-1.7269511045479797,54.3669524229614,6.837504906624511,88.1,6.1,2694.0
-1.77124267888389,54.5015147638725,6.858818270335781,87.6,6.0,2445.0
-1.9351188302411397,55.466747608570394,6.8157274073468805,80.9,5.0,2762.0
-1.8594829418640102,54.72452014666679,6.86861994343946,96.7,5.8,2602.0
-1.8998727123955,53.7866673231369,6.74673972515046,96.5,6.7,2674.0
-2.08697844253388,54.402523204487295,6.7691695110519,95.7,6.1,2580.0
-2.03855841242545,54.14451082076421,6.817609285584281,95.7,6.4,2557.0
-2.0016767664236,54.503043651623,6.7889332963765705,95.2,6.0,2666.0
-1.9442306323308998,54.6722130190827,6.92946756770494,94.5,5.8,2581.0
-2.0520422442274,54.62599175390471,6.92000244574567,94.4,5.9,2582.0
-1.86068019234465,54.4138019538553,6.93162134616235,95.6,6.1,2538.0
-1.78501325587344,54.05001174150971,6.87247366742072,95.6,6.4,2543.0
-1.9803948156028301,55.7493401439778,6.86185817611182,79.1,4.8,2832.0
-1.8858418138461701,54.8044109734198,6.96703899582659,79.9,5.7,2754.0
-1.88959448983876,54.851496901749805,6.964854715727809,86.4,5.6,2606.0
-1.9191696289671,54.4742325751341,6.8009856494323095,85.5,6.0,2616.0
-1.90717506779524,54.452531912770795,6.85186752826721,95.4,6.0,2555.0
-2.09265291358021,54.3906835604854,6.87930621583408,94.4,6.1,2536.0
-1.76211662148502,54.9263811957775,6.887650165166219,78.9,5.6,2669.0
-1.99506814859348,54.4905067823304,6.949235261645531,94.2,6.0,2580.0
-1.9152939821558201,54.9110523854527,6.98100754478508,93.2,5.6,2526.0
-2.09356195283386,54.3833613832098,6.78301512473956,96.0,6.1,2587.0
-2.1043346189318703,54.6960570681822,6.80621404876809,95.9,5.8,2577.0
-2.10170778554228,54.4095199444264,6.936714637968481,95.5,6.1,2641.0
-1.91453616918016,54.1051893844861,6.870619010230781,96.7,6.4,2622.0
-1.93766240972522,54.6039018514538,6.8869712641061795,95.7,5.9,2641.0
-1.98580799119646,54.3756449168155,6.92817054849455,94.8,6.1,2562.0
-1.8937450237913303,54.5919562641356,6.884663047459309,86.4,5.9,2583.0
-1.9839567091389498,54.5191144118818,6.8772323435224605,85.3,6.0,2555.0
-1.90909077909645,55.2749375935353,6.931114379066241,76.4,5.2,2644.0
-1.72869529333509,54.4226319868708,6.970766565195791,93.4,6.1,2529.0
-1.85993164757804,54.580874425632295,6.864096478060759,86.4,5.9,2437.0
-1.9499825330953797,54.67583555044121,6.94088086091671,85.8,5.8,2555.0
-1.87431582061324,54.5827179344913,6.92797270183664,87.0,5.9,2569.0
-1.85083719452081,54.8783504579953,6.914290999380231,80.1,5.6,2751.0
-1.9533043193142399,54.667499010681404,6.917123659544471,84.7,5.8,2504.0
-1.97158625055854,54.2812979245555,6.87778896179536,85.1,6.2,1679.0
-2.2113336680797797,54.6693581845582,6.8206882027925895,85.5,5.8,1740.0
-1.9161012945141798,54.4099005392778,6.88316749879025,93.7,6.1,2518.0
-1.78693527750324,54.5102878332602,6.936859780213151,96.7,6.0,2531.0
-1.76924585721434,54.318920177036105,6.9985940581772805,95.5,6.2,2547.0
-1.66217527545901,54.67324823783,7.04001861920286,86.9,5.8,2533.0
-1.87618286859155,54.417229499318104,6.92884969582453,89.2,6.1,2580.0
-1.89169611867334,54.4534748731244,6.87012603229417,86.9,6.0,2415.0
-1.91924865029114,54.893808681125705,6.993714289706089,95.2,5.6,2627.0
-1.96765635611542,54.8657324179595,7.05447580582524,94.8,5.6,2547.0
-2.06292695327118,54.9958394800457,6.975812162914241,78.0,5.5,2754.0
-1.8831573281207,54.752833213685705,7.00501256335966,87.1,5.7,2412.0
-1.83743802662259,55.3112865298788,6.98221961904951,78.6,5.2,2791.0
-1.94722655410461,54.7905089549135,6.9726905167967805,95.0,5.7,2562.0
-2.11318784874614,54.9538209074574,6.98439991204457,77.8,5.5,2823.0
-1.98595704227889,54.6552624396622,6.898268335171,95.0,5.8,2540.0
-1.93566365778835,54.2549386626477,6.906687418061909,94.0,6.2,2499.0
-1.9397984396341699,54.8738494789122,7.01315312345361,86.0,5.6,2544.0
-2.21076610891717,54.91017045911239,7.00780300791826,83.8,5.6,2439.0
-1.9426649265170801,54.6496763958516,7.00077839289281,93.2,5.9,2453.0
-1.75512469903528,54.5762787547023,7.01565842322099,86.5,5.9,2699.0
-1.8232445309235799,54.5651158255781,7.00052567630883,86.1,5.9,2573.0
-1.93639235690722,54.535034394613106,6.87646476898638,94.7,6.0,2530.0
-1.92715811677332,54.8650006120112,7.00043356515414,85.9,5.6,2555.0
-1.8971234906035102,54.705154435878804,7.005728851598639,87.8,5.8,2603.0
-1.7331675156951398,54.6479849847728,7.034346905211941,85.9,5.9,2438.0
-1.7894015237782401,54.48957295300921,6.986247280755941,87.4,6.0,2518.0
-1.9602728365362,54.452801029184506,6.9467108277694205,86.9,6.0,2357.0
-1.91693980105822,54.642340128750895,6.972703826069959,86.8,5.9,2562.0
-2.12395943790496,54.505140108399296,6.982505766098111,93.3,6.0,2517.0
-2.10867192839581,54.6036701186615,6.98384483968092,84.4,5.9,2459.0
-1.9969845858381499,54.57630857358561,6.95942603722705,94.5,5.9,2432.0
-1.87934411401065,54.758600706851595,6.997479372838531,86.5,5.7,2485.0
-2.13879382541468,55.12727492548,6.97235125908109,77.5,5.4,2560.0
-1.92537370312628,54.775121521428005,6.962062778047731,84.6,5.7,2445.0
-1.95629767975133,54.512816153718504,7.00479118152493,93.5,6.0,2470.0
-1.9637757430103897,54.7565826585563,6.997875843579509,86.3,5.7,2478.0
-2.14310026582297,54.8045820943919,6.908557212359639,94.2,5.7,2483.0
-1.99462570456474,55.2739295747906,7.022244920681349,77.3,5.2,2639.0
-2.18053712344117,54.629969871034206,6.966223151411099,92.6,5.9,2466.0
-1.8084644710687199,54.7885134195471,6.670847820144041,88.2,5.7,2532.0
-1.87130699907893,54.18208572923321,6.67323874812392,95.4,6.3,2544.0
-2.0155738318772096,54.360511711579505,6.6498220346625105,95.3,6.1,2545.0
-1.9565210407586298,54.6087073581293,6.70448566996022,88.8,5.9,2662.0
-2.04893012445066,54.7347565136839,6.7464306447119995,88.5,5.8,2637.0
-2.03348169876577,54.255464773101394,6.59908029070645,94.5,6.2,2541.0
-1.9401080650850901,54.4588537864974,6.664789571878719,81.5,6.0,2979.0
-1.87958216515297,54.6609642860299,6.828808527959841,89.0,5.8,2681.0
-2.07229092466082,54.63410827378429,6.6757736798379,88.1,5.9,2571.0
-1.98334285605928,54.3939934556694,6.68530974146974,94.9,6.1,2412.0
-1.94534566922093,54.5992138240343,6.7584707286563495,94.9,5.9,2400.0
-1.9469380855906697,54.3586151696242,6.67361103488563,94.6,6.1,2456.0
-1.98235486053424,54.711009800156,6.798931268062559,87.8,5.8,2423.0
-1.83988949700766,54.725359718735504,6.82688645451551,89.4,5.8,2538.0
-2.0650455110745503,54.1675310171943,6.569507456866179,87.6,6.3,1968.0
-2.0232739424721102,54.342148056222,6.673158443290019,94.3,6.2,2514.0
-2.07707754950814,54.821129240541104,6.74592139440722,86.9,5.7,2506.0
-2.11582597978358,54.847011591777,6.7716928336804605,93.0,5.7,2469.0
-2.06184202547045,55.2586864401641,6.67114829188303,79.2,5.2,2677.0
-2.07602259133421,55.17476077905721,6.60767151302523,79.3,5.3,2733.0
-2.08170861740223,54.99633406739671,6.71205472659367,78.9,5.5,2763.0
-1.89817815172793,54.696167466272705,6.65050141658313,87.2,5.8,2420.0
-1.98239474384137,55.1317433316934,6.76148595976253,79.2,5.4,2848.0
-2.06074862096999,54.60036046407679,6.718314830208,94.5,5.9,2544.0
-1.99361172799877,54.71073790909579,6.724611145618289,93.8,5.8,2560.0
-2.0428682059498797,54.684281310641296,6.71912307263597,92.5,5.8,2523.0
-2.19422602253797,54.693042943101396,6.78685870417273,92.8,5.8,2501.0
-1.8950081225749698,54.7849900915217,6.75684219688282,88.7,5.7,2506.0
-1.9599416544380701,54.6351118785744,6.7191106245375005,87.8,5.9,2472.0
-2.11875262089237,54.02315847663079,6.6746714459874905,95.1,6.5,2423.0
-2.15924651963137,54.0642732237514,6.63413292281183,94.8,6.4,2437.0
-1.9983183381219098,54.0189534068859,6.64099919580164,95.8,6.5,2452.0
-1.90996976757291,54.6075972558579,6.658205674443701,96.8,5.9,2400.0
-1.8881623765484,53.9436819943954,6.60372744098557,96.2,6.6,2527.0
-2.13409393109095,54.7624178887567,6.65336944041868,96.3,5.7,2440.0
-2.07774970248996,54.6066265294238,6.75190987460124,94.5,5.9,2450.0
-2.06120532602525,54.3653570652544,6.62144902505306,87.7,6.1,1607.0
-1.9596942719756398,54.6625908533487,6.7019348326215,87.8,5.8,2602.0
-1.8788055061356899,54.642441457661896,6.67339578511735,96.2,5.9,2576.0
-2.0006312698879998,54.6045127134086,6.6849739250589,95.1,5.9,2520.0
-1.91278227375626,54.6896037438056,6.70118498321975,95.3,5.8,2553.0
-2.1440876512127702,54.511904885385505,6.78207163718409,93.6,6.0,2529.0
-2.13448710902621,54.4561888601187,6.62852352930428,96.8,6.0,2638.0
-2.12973098339523,55.5953317625409,6.657926303747059,80.7,4.9,2878.0
-2.0788273058909197,54.56253955750179,6.738799370040519,95.8,5.9,2630.0
-1.89050990168957,54.662332369684,6.74931959002262,89.6,5.8,2710.0
-1.97243498736969,54.654246815539395,6.6950009736728004,90.9,5.8,2627.0
-1.93008237239234,54.4036486693915,6.70613252744882,97.3,6.1,2555.0
-1.9382036287696898,54.310423909895,6.650286168423519,96.7,6.2,2617.0
-1.99405524056041,54.54643778544471,6.75416452945858,95.1,6.0,2532.0
-2.1006186212071998,54.6181915172975,6.72111389441231,88.1,5.9,2476.0
-2.14001929597208,54.573466187807504,6.7287876689288,87.7,5.9,2557.0
-2.0763798465999197,54.641620223282004,6.71260578080273,88.3,5.9,2560.0
-2.12689056421635,54.853706516936,6.74231642171433,87.8,5.6,2460.0
-2.14301495234805,54.427095802159606,6.74713306915064,95.0,6.1,2554.0
-2.0017688383912198,54.6620004124774,6.7870088691521,86.2,5.8,2290.0
-2.1056071027567898,55.7622412993012,6.61622406843112,80.0,4.7,2716.0
-2.0926140208757,55.177131926442,6.695206592113969,80.0,5.3,2856.0
-2.09395516300058,54.5129074580507,6.7759827595538695,96.0,6.0,2322.0
-1.9470949403080002,54.33483735625361,6.75697270617555,95.5,6.2,2520.0
-1.9614361662330402,54.5369254333139,6.69810053146569,88.1,6.0,2407.0
-1.94001092829145,54.770818009798205,6.88305550829941,79.2,5.7,2652.0
-1.8905882707668102,54.171928332325294,6.76491807237565,96.0,6.3,2522.0
-1.9642073907747901,54.1840313791442,6.773145044081071,96.1,6.3,2540.0
-1.9430016955746299,54.445151451818894,6.8124126186607095,95.7,6.1,2491.0
-1.95280463257026,54.4152546391362,6.824170039272901,95.8,6.1,2525.0
-1.7953117987011298,54.299750410007,6.8655700496284195,94.1,6.2,2460.0
-2.10976861192108,56.1183204510717,6.81851618522153,78.8,4.4,2930.0
-2.05960980202037,54.149239379860404,6.67844149322116,94.9,6.4,2499.0
-2.08839882623516,54.7208727186645,6.76255959007656,95.7,5.8,2514.0
-2.1499963141516103,54.37083706814649,6.74020032482943,94.5,6.1,2466.0
-2.1840837097524597,54.7619142043321,6.6811233595687005,94.9,5.7,2499.0
-2.21817257926103,54.7155277642976,6.75553232416667,92.7,5.8,2498.0
-1.9214980397113401,55.675089751604204,6.789788877720901,80.4,4.8,2900.0
-1.8511930803654901,54.50358036971679,6.79733814809433,97.0,6.0,2591.0
-1.8456227249234598,54.3151941803739,6.8040814055348005,96.2,6.2,2601.0
-1.7400414886459898,55.7811134001011,6.79968048707025,80.5,4.7,2897.0
-1.74809505382272,54.8790282394622,6.8549413674194595,88.4,5.6,2778.0
-1.86036241210578,54.557004379960496,6.80644881351609,89.1,5.9,2537.0
-2.01834024498419,55.576705392758704,6.76945080116421,80.0,4.9,2831.0
-1.96355093407576,55.5248013548071,6.84366466287205,81.7,5.0,2899.0
-2.00977033812095,54.469270376074,6.814534178104889,96.9,6.0,2647.0
-1.7835230144710401,54.3990005948993,6.83720136710402,97.2,6.1,2568.0
-2.0335745852421,54.801396784102494,6.868330753140401,88.2,5.7,2557.0
-2.09011111048269,54.5785428031234,6.7546697251196095,96.1,5.9,2543.0
-2.09255549457484,55.779704146372296,6.656319668868719,81.3,4.7,2856.0
-2.07582153587873,54.70780630781421,6.85044889263839,95.5,5.8,2484.0
-2.01800695131458,55.070877625671606,6.88787336052181,79.7,5.4,2795.0
-1.94025727009553,54.5555609509211,6.690786727864059,81.4,5.9,2749.0
-1.9312334597383898,54.46265507624471,6.80485307276445,94.5,6.0,2592.0
-2.1257742213241,54.655668266368195,6.8423136506487,93.7,5.8,2452.0
-2.07221817220792,54.68504091081739,6.84258504601797,93.6,5.8,2611.0
-2.15167416094869,54.71378012889111,6.75301908007517,87.0,5.8,2428.0
-2.0764266608075204,55.5913028435794,6.74947318552919,78.5,4.9,2732.0
-2.00908959698863,54.4653572300982,6.812115854928581,94.3,6.0,2575.0
-1.78529657592771,55.2065141320081,6.837192240471211,80.7,5.3,2865.0
-1.81019593595541,54.6675423636323,6.8937798391977,87.8,5.8,2678.0
-1.45300992055799,54.5501128962338,7.108294132903169,94.6,5.9,2652.0
-1.7528400661055703,54.7156038479597,6.93720811511592,78.8,5.8,2805.0
-1.5336292576954698,54.1721747849568,7.07484536248651,92.8,6.3,2585.0
-1.7062612180056997,54.6622144785269,7.02075212595747,88.3,5.8,2609.0
-1.42934535987467,54.4755028814548,7.16868674052406,93.6,6.0,2518.0
-1.38211869785898,54.509217378079605,7.126425843237211,94.2,6.0,2554.0
-1.4320202857503501,54.5062001823542,7.113143935437419,93.6,6.0,2563.0
-1.56776878757199,54.562536216778796,7.103951370639429,93.1,5.9,2544.0
-1.6808981590408603,54.596035604379,7.05976719455475,87.1,5.9,2479.0
-1.82930685343923,54.69213573526171,7.060315806619999,85.5,5.8,2491.0
-1.4309782546903798,54.4534840400694,7.071337649844461,95.4,6.0,2552.0
-1.35931102946034,54.3676287189826,7.10274272689998,94.2,6.1,2582.0
-1.3965240150290599,54.4600234996044,7.1203792847421905,93.2,6.0,2615.0
-1.2684886224906398,54.524537875106496,7.1113793164166905,95.1,6.0,2546.0
-1.38235791095801,54.3846328681073,7.06200558299623,95.7,6.1,2585.0
-1.3975923593328101,54.4403197815515,7.032606391592441,88.7,6.1,2639.0
-1.70799576492915,54.738640049505996,6.9028223971441305,80.4,5.8,2770.0
-1.30995515314771,54.55121078860121,7.17089413510564,95.2,5.9,2633.0
-1.423508482596,54.578420917203104,7.0940968553451,94.6,5.9,2558.0
-1.7427643955990402,54.60766167895229,7.0597577665830995,88.6,5.9,2678.0
-1.69422529446316,54.7450132751248,7.068121490704581,87.3,5.8,2719.0
-1.54697797099186,54.51475813952129,7.0252075830443,87.4,6.0,2622.0
-1.7298878449271298,54.6897537329904,7.06063676039587,85.4,5.8,2674.0
-1.60955148441728,54.736798318092006,7.084595596513361,88.6,5.8,2717.0
-1.9550737146836201,54.6293241585598,6.93150074269125,80.4,5.9,2921.0
-1.8442086623805498,54.5837758435089,6.92436512245726,80.4,5.9,2846.0
-1.5987032688957599,54.4321619338354,7.130812724351621,95.4,6.1,2551.0
-1.88730876435865,54.9519946324316,7.01567648985874,79.2,5.5,2857.0
-1.73304007447828,54.41474314448979,6.9849336746881,89.3,6.1,2685.0
-1.70811871117066,54.5598214981494,7.05385783879211,86.7,5.9,2603.0
-1.72007245876598,54.6482408354428,7.00430576528204,79.3,5.9,2777.0
-1.86434490331016,54.5029749730501,6.89376058018193,79.4,6.0,2728.0
-1.83936424731051,54.8895162659493,6.9986333398610405,80.1,5.6,2829.0
-1.52622496361601,54.40932994349689,7.06267361000715,93.3,6.1,2639.0
-1.5374751238803,54.577996179017894,7.06490792241933,87.3,5.9,2519.0
-1.78882095583871,54.887796918800106,7.021932744979679,78.2,5.6,2830.0
-1.50090562131075,54.78794337994329,7.17411978953768,92.2,5.7,2607.0
-1.5648565660205302,54.7982365664901,7.074177036268701,89.2,5.7,2668.0
-1.5616207663936998,54.5682609292181,7.088413211129401,88.0,5.9,2516.0
-1.51307088462754,54.594715770035705,7.18552455119516,94.1,5.9,2553.0
-1.4631811430673998,54.553370054704104,7.14979783553597,95.4,5.9,2584.0
-1.5083387681095002,54.696365911739704,7.07976793524583,95.8,5.8,2647.0
-1.66871771792286,54.63589680359839,7.053275408764531,79.6,5.9,2884.0
-1.5757638921208101,54.71756201911899,7.079764338805621,89.5,5.8,2623.0
-1.4437238715639902,54.3130421291375,7.1551669530855895,93.6,6.2,2627.0
-1.1809136747398001,54.219446594300095,7.1198852428615,95.4,6.3,2626.0
-1.35351331679663,54.6468835606519,7.23592965917663,95.9,5.9,2626.0
-1.4397498271814497,54.3180112149117,7.16687631902802,95.4,6.2,2573.0
-1.40317258645117,54.74492542293879,7.232166476237349,94.4,5.8,2617.0
-1.59712459980056,54.771742176383896,7.08008519307948,89.1,5.7,2762.0
-1.56831696336264,55.2968262390224,6.92779359563164,80.4,5.2,2931.0
-1.75808439661223,54.394002869853296,6.96095838100199,87.3,6.1,2615.0
-1.61197328734674,55.520714049485505,7.088637403880591,79.2,5.0,2886.0
-1.3851760670120798,54.497421017645905,7.208999777637651,93.4,6.0,2582.0
-1.39169009161163,54.242588116131294,7.13278419612435,94.9,6.3,2589.0
-1.2027051277054,54.4001018742929,7.198839660376639,94.4,6.1,2528.0
-1.6011147284943998,54.63270894829571,7.0700339387211395,88.7,5.9,2475.0
-1.4392872404163701,54.412694713358,7.198085930767679,94.3,6.1,2534.0
-1.43852950139298,54.7093298713925,7.10549707005809,94.9,5.8,2569.0
-1.74636457518057,54.787844713583,7.004553190414519,78.7,5.7,2843.0
-1.4289799113051103,54.4114316752815,6.9967384025640404,90.8,6.1,2640.0
-1.43393444045519,54.2675927297015,7.09037974085423,95.5,6.2,2634.0
-1.34993640645983,54.5666347358366,7.103132308866299,96.5,5.9,2646.0
-1.2525949155744498,54.4824060471424,7.10034094796737,95.7,6.0,2652.0
-1.33750645952102,54.3761724457803,7.13605989539406,95.2,6.1,2646.0
-1.43386076778427,54.5969800495047,7.089477249275709,95.0,5.9,2614.0
-1.44993418724319,54.862691224277896,7.21391469467043,92.9,5.6,2511.0
-1.60439338868159,54.35128192300861,7.02781039410877,96.2,6.1,2637.0
-1.85770281780404,54.8216048673619,6.89721463254879,80.5,5.7,2826.0
